# date, startedDateTime (AVG), startedDateTime (STD), TTFB (AVG), TTFB (STD), renderStart (AVG), renderStart (STD), onContentLoaded (AVG), onContentLoaded (STD), onLoad (AVG), onLoad (STD), fullyLoaded (AVG), fullyLoaded (STD), visualComplete (AVG), visualComplete (STD), PageSpeed (AVG), PageSpeed (STD), SpeedIndex (AVG), SpeedIndex (STD), rank (AVG), rank (STD), reqTotal (AVG), reqTotal (STD), reqHtml (AVG), reqHtml (STD), reqJS (AVG), reqJS (STD), reqCSS (AVG), reqCSS (STD), reqImg (AVG), reqImg (STD), reqGif (AVG), reqGif (STD), reqJpg (AVG), reqJpg (STD), reqPng (AVG), reqPng (STD), reqFont (AVG), reqFont (STD), reqFlash (AVG), reqFlash (STD), reqJson (AVG), reqJson (STD), reqOther (AVG), reqOther (STD), bytesTotal (AVG), bytesTotal (STD), bytesHtml (AVG), bytesHtml (STD), bytesJS (AVG), bytesJS (STD), bytesCSS (AVG), bytesCSS (STD), bytesImg (AVG), bytesImg (STD), bytesGif (AVG), bytesGif (STD), bytesJpg (AVG), bytesJpg (STD), bytesPng (AVG), bytesPng (STD), bytesFont (AVG), bytesFont (STD), bytesFlash (AVG), bytesFlash (STD), bytesJson (AVG), bytesJson (STD), bytesOther (AVG), bytesOther (STD), bytesHtmlDoc (AVG), bytesHtmlDoc (STD), numDomains (AVG), numDomains (STD), maxDomainReqs (AVG), maxDomainReqs (STD), numRedirects (AVG), numRedirects (STD), numErrors (AVG), numErrors (STD), numGlibs (AVG), numGlibs (STD), numHttps (AVG), numHttps (STD), numCompressed (AVG), numCompressed (STD), numDomElements (AVG), numDomElements (STD), maxageNull (AVG), maxageNull (STD), maxage0 (AVG), maxage0 (STD), maxage1 (AVG), maxage1 (STD), maxage30 (AVG), maxage30 (STD), maxage365 (AVG), maxage365 (STD), maxageMore (AVG), maxageMore (STD), gzipTotal (AVG), gzipTotal (STD), gzipSavings (AVG), gzipSavings (STD),totReqOther,totBytesOther,bytesPerRequest,bytesPerRequestHTML,bytesPerRequestJS,bytesPerRequestCSS,bytesPerRequestImg
2011-11-01T00:00:00,1320236834,52200.57466,0,0,2803.682094,2230.123303,0,0,10310.12837,10733.58016,10775.02149,11112.32056,10242.97521,9408.976663,0,0,5662.968044,3804.898081,1001.473829,576.8908909,54.22038567,54.60109206,5.319008264,7.119766232,8.18677686,8.89273956,2.567493113,3.015066126,36.37906336,42.96089069,11.72892562,17.39552255,16.04958678,29.60181605,8.448484848,12.11376135,0.068870523,0.472022309,0.011570248,0.262176759,0,0,1.687603306,3.59796936,486322.6804,598781.834,31673.56088,50354.91887,98138.07934,102875.3159,20723.03691,35222.53818,325585.5956,508849.1333,37511.02039,102020.1163,213717.6253,438904.5586,72566.83581,164386.2332,4545.461708,67964.86488,262.076584,5475.997372,0,0,5394.869421,26417.49707,18536.67273,31258.6114,8.990082645,7.970393615,29.84738292,32.50360205,2.508539945,4.968751811,0.141046832,1.174075338,0.256198347,0.765606322,1.460606061,5.155912562,11.23856749,13.91504527,0,0,0,0,22.37961433,30.13528218,11.27933884,25.90326756,10.89090909,25.92424225,6.635261708,19.58557606,3.035261708,13.18634704,0,0,0,0,1.768044077,10202.40771,8969,5954,11987,8071,8949
2011-11-15T00:00:00,1321398326,39324.77814,0,0,2988.786153,2745.700241,0,0,11624.74819,12542.24782,12082.81854,12696.41821,11224.45561,10651.83666,0,0,6103.929648,4441.565101,0,0,53.41038526,53.43225419,5.203238414,6.575593216,8.08654383,8.631470399,2.515354551,3.063566978,35.8548297,42.26832117,11.70240089,17.24582309,15.56393076,29.08765733,8.436069235,11.08437842,0.06588498,0.394140197,0.011166946,0.298681881,0,0,1.673366834,3.32292509,487017.1106,603856.3784,32338.82077,52986.67427,99263.41262,101607.4959,20367.12339,35116.71531,324660.4143,515563.5141,37875.76605,115218.3746,211018.2557,432621.5057,74265.96482,171686.4434,4582.086544,70518.95413,361.4963707,9592.461359,0,0,5443.756561,27617.88887,18243.68956,30937.35754,8.983249581,7.860860699,29.48855388,31.54440398,2.425460637,4.01781342,0.129536572,1.099197087,0.254048018,0.80388787,1.514237856,5.542253659,11.01228364,12.15564724,0,0,0,0,22.17364601,28.92809581,11.12841988,24.89657516,10.9787828,26.27957316,6.158570631,18.08798778,2.970965941,12.81950658,0,0,0,0,1.75041876,10387.33948,9118,6215,12275,8097,9054
2011-12-01T00:00:00,1322772538,20451.39797,0,0,2981.304819,2919.058512,0,0,9412.459664,11846.1038,9714.69464,12045.13534,8907.417434,9477.502166,0,0,5328.834867,4245.673724,1015.252842,572.8368973,56.27016784,56.12473629,5.299945858,7.342713849,8.510016243,8.977550196,2.711423931,3.127258379,38.16025988,45.21684841,11.75582025,17.9838837,17.45804006,32.01012037,8.805089334,11.48049433,0.06930157,0.394280577,0.012452626,0.279911802,0,0,1.506767731,3.351430648,522330.1159,631343.0559,34795.37737,64840.48948,99479.45317,107270.157,22650.06226,41269.31749,356764.9377,541551.6117,39483.25447,103115.2169,236102.8917,468886.523,79195.51597,175188.6193,2643.214402,20536.09921,415.7780184,9371.124759,0,0,5581.292907,26064.66561,18887.56091,30468.88791,9.135354629,7.848530923,31.11207363,32.88306628,2.629128316,4.651990329,0.159718462,1.989126241,0.236599892,0.715519752,1.595560368,5.268784354,11.87980509,14.31529327,0,0,0,0,22.31618841,31.27170472,12.38278289,27.27170209,11.30481862,25.55609335,6.805630753,20.42773815,3.460747158,17.29518406,0,0,0,0,1.588521927,8640.285327,9282,6565,11689,8353,9349
2011-12-15T00:00:00,1323959400,21574.63416,0,0,2861.428805,3053.165034,0,0,9667.015821,12791.20015,9910.662302,12876.97827,8805.78287,9789.460099,0,0,5189.688489,4283.651151,1018.567921,570.5573618,56.03818876,58.06732424,5.284233497,6.991496446,8.482269504,9.048022265,2.713038734,3.159952831,37.9787234,47.30611027,11.42880524,17.82243997,17.4386252,33.78121373,8.955264594,11.64655733,0.075286416,0.42533673,0.006001091,0.149437914,0,0,1.498636116,3.187044713,535560.5128,713746.7523,40959.15657,265562.0774,101029.533,110950.4339,23187.98963,44701.93327,361202.018,563518.1857,36221.26896,90499.46486,236832.156,472512.7698,85936.96017,217704.631,2821.881615,22404.04593,315.1363884,8720.512427,0,0,6044.7976,29022.00163,19046.15985,31182.48057,9.16639389,8.084396948,30.97272231,34.26680907,2.673758865,4.374884165,0.120021822,1.102394161,0.249863612,0.734751319,1.627932351,5.284396834,11.93016912,14.58913685,0,0,0,0,22.17839607,31.26589647,12.71412984,28.99666256,11.09601746,25.35253996,6.823240589,20.5025078,3.226404801,16.7909232,0,0,0,0,1.579923623,9181.815603,9557,7751,11910,8546,9510
2012-01-01T00:00:00,1325474338,55487.56863,0,0,3009.791215,2877.425649,0,0,9718.456074,12405.83852,8183.834599,12012.0959,7278.199566,9195.758584,0,0,4372.218004,4249.48448,1014.522777,572.9326156,55.14479393,57.28820439,5.137744035,6.713255133,8.338394794,8.7693029,2.699023861,3.125012646,37.42353579,46.87878528,11.11605206,17.44829929,17.3345987,33.8311213,8.802603037,11.57260743,0.072668113,0.411509096,0.007592191,0.186143807,0,0,1.465835141,3.217769233,525663.5184,666359.0305,33030.17299,50791.59287,100369.1437,109912.0173,23266.218,45064.41178,360426.2061,576644.4196,35781.42462,96934.3153,240699.3693,500222.4372,81943.14371,186619.1234,2724.398048,22115.45745,133.1729935,3122.039597,0,0,5714.206616,27006.03588,18798.80857,30722.77247,8.971800434,7.825805996,30.43329718,33.32693825,2.646420824,4.942042969,0.120390456,1.351722874,0.247288503,0.762899354,1.547180043,5.119128314,11.76247289,13.97503125,0,0,0,0,21.31724512,30.34047049,12.13557484,28.07180236,11.35845987,25.62879577,6.934381779,21.42887975,3.365509761,17.10037432,0,0,0,0,1.546095445,8571.777658,9532,6428,12036,8620,9631
2012-01-15T00:00:00,1326669536,43072.47825,0,0,2958.295935,2844.768321,0,0,9632.996206,12327.63835,9911.623306,12530.00539,8925.203252,9654.623225,0,0,5308.118157,4271.019729,1015.866125,571.8163481,55.46233062,57.00672062,5.222222222,6.641288643,8.454200542,9.084707659,2.671544715,2.913472685,37.50840108,45.82562164,11.07154472,17.19262078,17.33224932,33.13911984,8.888888889,11.82469563,0.079132791,0.446878128,0.009214092,0.187471205,0,0,1.517615176,3.381656039,526938.0612,670628.4585,33911.73333,53313.58395,101532.8856,112964.8168,23453.76802,45022.25733,358903.9843,578723.9278,35828.6336,106485.6349,243266.5301,509733.8581,77110.35014,172829.6402,3001.976152,23206.3591,410.399458,9383.969309,0,0,5723.314363,26568.81347,18705.42656,29975.55891,9.2,8.179662797,30.19349593,32.36869177,2.670460705,4.452923896,0.105691057,0.522859681,0.250948509,0.770320329,1.58102981,5.321996897,11.86341463,14.52991644,0,0,0,0,21.63902439,30.57499191,11.97560976,26.92456493,11.35555556,25.81546726,6.864498645,21.11191144,3.566395664,18.71177935,0,0,0,0,1.605962059,9135.689973,9500,6493,12009,8779,9568
2012-02-01T00:00:00,1328142520,40070.95928,0,0,3058.139447,2795.170864,0,0,9566.513294,11699.44469,9670.07325,11987.3274,8856.212697,9559.957193,0,0,5268.848616,4229.803233,1015.117743,573.9603597,55.87140532,57.87098362,5.034183397,6.235252659,8.439500814,9.067780109,2.659793814,2.911955516,38.16223549,47.56501956,10.9234943,17.33917204,17.47639718,34.8864037,8.579489962,11.359921,0.085187195,0.474885034,0.009224091,0.193271504,0,0,1.481280521,3.107593502,544356.6283,713542.1427,33691.01139,54331.11642,103667.4976,116085.8442,23320.37927,46731.36729,374201.7119,626177.319,35929.9745,94179.48847,249369.6305,554299.1368,74741.93543,154957.1784,3205.177428,21939.30905,385.1795985,9094.859485,0,0,5885.671188,26946.11861,18634.34183,33114.00848,9.020618557,8.025232065,29.93163321,33.36853673,2.455236028,3.824915957,0.112859468,1.093691581,0.254476397,0.814828181,1.593597396,5.506992765,11.71242539,14.71884426,0,0,0,0,20.8133478,29.48422416,11.95170917,28.71532873,11.25935974,25.75174718,6.883342377,21.35890648,3.558328812,18.9738158,0,0,0,0,1.575691807,9476.028215,9743,6692,12283,8767,9805
2012-02-15T00:00:00,1329351820,40820.6168,0,0,2948.148509,2903.889244,0,0,9753.233062,12265.71178,10070.52195,12478.85724,8865.04065,9230.425568,0,0,5245.20271,4158.82967,1015.088347,570.7453153,55.07696477,57.81431388,4.975067751,6.352468019,8.43902439,8.942647439,2.67696477,2.888484848,37.36422764,47.14063167,10.7300813,16.17726298,17.69864499,35.67336345,8.692140921,11.21461339,0.096476965,0.478721819,0.007588076,0.174053798,0,0,1.517615176,3.266208488,532413.0439,669175.5807,33680.48184,56424.6261,106136.1355,119434.2267,22924.84986,43835.71672,359962.6629,572986.8397,33520.39675,83359.48971,241533.3084,501726.3043,80527.91057,160605.1266,3706.921951,24532.86634,611.6287263,16188.4915,0,0,5390.363144,26192.37759,18219.33875,29973.198,9.157181572,8.171416151,30.09214092,32.49505558,2.524119241,3.920633811,0.111111111,0.504839572,0.274254743,0.724793999,1.711653117,6.321152148,11.95121951,14.66203936,0,0,0,0,21.33062331,29.10331396,11.73387534,27.55752134,11.71544715,27.61939943,6.745799458,18.94387345,3.551219512,18.59647677,0,0,0,0,1.621680217,9708.913821,9666,6769,12576,8563,9633
2012-03-01T00:00:00,1330646062,40025.88014,0,0,2850.857763,2845.104952,0,0,9217.098263,11857.10421,9477.551574,11993.06348,8325.190011,8621.180996,0,0,5021.442997,3924.254544,1018.824647,572.4959413,54.51302932,56.32272925,4.840933768,6.048410995,8.516829533,9.166335349,2.663409338,2.881604559,36.90065147,45.83092671,10.69978284,16.25076595,17.25298588,34.02094351,8.755700326,11.33834752,0.096091205,0.486512918,0.009229099,0.219617555,0,0,1.485884908,3.220129836,533215.3138,672034.6085,33810.87405,58476.36507,105710.9604,116363.6462,22658.09012,42720.62556,362071.354,575790.4372,33628.96091,96701.67481,243435.6629,507131.7402,83024.15147,175096.9634,3569.578176,23490.70055,121.6275787,2889.306488,0,0,5272.829533,23648.94612,18178.82193,29451.74064,9.080890337,8.088508334,30.09717698,32.10086578,2.488599349,3.934470054,0.149837134,1.343469537,0.270901194,0.743345544,1.645494028,6.192948408,11.84581976,14.31156743,0,0,0,0,21.10152009,28.43702698,12.04180239,28.18792394,11.22801303,26.56861964,6.643322476,18.9348082,3.498371336,18.47154244,0,0,0,0,1.591205212,8964.035288,9781,6984,12412,8507,9812
2012-03-15T00:00:00,1331861457,40604.88726,0,0,2911.229473,2631.718534,0,0,9608.137575,12343.20618,9915.876563,12563.32497,8808.047852,9350.153052,0,0,5178.408918,4109.653217,1017.042958,571.2519367,54.58890701,56.88023542,4.822729744,5.915124249,8.587275693,9.213843471,2.668841762,2.869968314,36.84121805,46.27350679,10.78520935,16.90426869,17.09407287,33.82913537,8.679717238,11.18319336,0.107123437,0.551776351,0.013594345,0.260359209,0,0,1.54812398,3.244394591,541394.696,695124.7494,34079.95106,54806.74511,109238.6498,118901.8783,23330.03643,43530.45455,365362.5829,602587.0663,34330.60903,97186.51562,240414.1283,509212.9409,86027.47091,192522.4516,4043.154976,27154.82663,315.6503535,7155.630663,0,0,5024.670473,19677.55752,18750.05818,32149.63214,9.141381185,8.168802338,29.99293094,32.89980925,2.528548124,3.901886106,0.10331702,0.511089511,0.291462751,1.346813847,1.672648178,5.991426456,11.85209353,14.17542868,0,0,0,0,21.07993475,30.37304092,11.83034258,27.26285427,11.38825449,25.94896889,6.838499184,19.89413299,3.406742795,18.01907871,0,0,0,0,1.668841762,9383.475803,9917,7066,12720,8741,9917
